tourist_id,gender,age,age_group,source_province,attraction_name,attraction_category,attraction_level,city,province,ticket_price,visit_date,visit_duration_hours,spend_amount,other_spend,rating,is_group_tour,group_fee,trip_days,main_spots,transport_mode,season,is_holiday,recommendation_level,satisfaction_level
1756,Male,30,26-35,Hainan,Xi Ling Xue Shan,Natural Scenery,4A,Cheng Du Shi,Sichuan,120,2023/5/16,6.7,120,0,4.2,No,,,,,Chun Ji,No,Recommend,Satisfied
4779,Female,24,18-25,Fujian,Qing Xi Ling,Historical Site,5A,Bao Ding Shi,Hebei,90,2022/11/9,1.4,456.77,366.77,4.4,No,,,,,Autumn,No,Recommend,Satisfied
5861,Female,61,56+,Jiangsu,Jing Men Ming Xian Ling,Historical Site,4A,Jing Men Shi,Hubei,50,2024/4/26,6.1,198.78,148.78,4.3,No,,,,,Chun Ji,No,Recommend,Satisfied
3232,Female,59,56+,Qinghai,Huang He Lou,Historical Architecture,5A,Wu Han Shi,Hubei,70,2024/11/28,3.3,548.98,478.98,4.4,No,,,,,Autumn,No,Recommend,Satisfied
8216,Male,33,26-35,Jiangxi,Mei Zhou Ke Tian Xia,Wen Hua Lv You,4A,Mei Zhou Shi,Guangdong,100,2023/10/15,5.6,106.16,6.16,4.1,Yes,2848,7,"De Tian Pu Bu ,  Xia Men Yuan Lin Zhi Wu Yuan ,  Wa Huang Gong ,  Wu Yi Shan ,  San Jiang Cheng Yang Ba Zhai ,  Kuan Zhai Xiang Zi",Fei Ji + Da Ba,Autumn,Yes,Recommend,Satisfied
3127,Male,51,46-55,Jilin,Sheng Suo Fei Ya Jiao Tang,Historical Architecture,4A,Ha Er Bin Shi,Heilongjiang,20,2023/4/8,3.3,20,0,4.6,No,,,,,Chun Ji,Yes,Highly Recommend,Very Satisfied
8202,Male,52,46-55,Taiwan,Zhong Guo Xue Xiang,Natural Scenery,4A,Mu Dan Jiang Shi,Heilongjiang,120,2024/6/9,4.2,615.89,495.89,4.3,No,,,,,Summer,Yes,Recommend,Satisfied
9186,Female,33,26-35,Guangxi,Chao Hu,Natural Scenery,4A,He Fei Shi,Anhui,0,2023/12/26,1.2,365.58,365.58,4.8,Yes,1427,2,"Tong Tian Yan ,  Su Zhou Hu Qiu ,  Sui Zhou Yan Di Gu Li ,  Ming Yue Shan ,  Guan Lin",Gao Tie + Da Ba,Winter,No,Highly Recommend,Very Satisfied
2654,Female,63,56+,Henan,Ming Huang Ling,Historical Site,4A,Chu Zhou Shi,Anhui,70,2025/4/26,5.3,70,0,4.3,No,,,,,Chun Ji,Yes,Recommend,Satisfied
9218,Female,53,46-55,Hubei,Shang Hai Bo Wu Guan,Wen Bo Yuan Guan,4A,Shanghai,Shanghai,0,2024/1/3,4.9,35.78,35.78,3.9,No,,,,,Winter,Yes,Recommend,Satisfied
735,Female,57,56+,Fujian,Guang Zhou Zhang Long Lv You Du Jia Qu,Theme Park,5A,Guang Zhou Shi,Guangdong,350,2022/6/15,4.4,711.13,361.13,5,No,,,,,Summer,No,Highly Recommend,Very Satisfied
8691,Female,23,18-25,Hubei,Zhu Hai Zhang Long Hai Yang Wang Guo,Theme Park,5A,Zhu Hai Shi,Guangdong,395,2024/8/21,7.4,742.01,347.01,5,No,,,,,Summer,No,Highly Recommend,Very Satisfied
4076,Male,42,36-45,Sichuan,Wu Yuan,Natural Scenery,5A,Shang Rao Shi,Jiangxi,210,2024/12/24,3.5,210,0,4.2,No,,,,,Winter,No,Recommend,Satisfied
2714,Female,49,46-55,Heilongjiang,Jiu Hua Shan,Religious Culture,5A,Chi Zhou Shi,Anhui,160,2022/10/1,4.9,160,0,4.6,No,,,,,Autumn,Yes,Highly Recommend,Very Satisfied
3957,Male,18,18-25,Hubei,Ji Gong Shan,Natural Scenery,4A,Xin Yang Shi,Henan,60,2023/4/12,3.4,60,0,4.4,No,,,,,Chun Ji,No,Recommend,Satisfied
9327,Male,64,56+,Fujian,Ji Gong Shan,Natural Scenery,4A,Xin Yang Shi,Henan,60,2023/6/12,1.3,101.51,41.51,4.4,Yes,5194,6,"Wei Hai Hua Xia Cheng ,  Zheng Ding Long Xing Si ,  Ji Xi Xing Kai Hu ,  Long Hu Shan ,  Sui Hua Jin Gui Shan Zhuang ,  Shang Hai Huan Le Gu",Kong Tiao Da Ba,Summer,No,Recommend,Satisfied
4753,Female,66,56+,Jiangsu,Zhang Zhou Dong Shan Dao,Natural Scenery,4A,Zhang Zhou Shi,Fujian,60,2024/6/24,3.7,60,0,4.7,No,,,,,Summer,No,Highly Recommend,Very Satisfied
7309,Female,67,56+,Shaanxi,En Shi Da Xia Gu,Natural Scenery,5A,En Shi Zhou,Hubei,170,2023/12/11,3.4,479.25,309.25,4.5,No,,,,,Winter,No,Highly Recommend,Very Satisfied
9245,Female,28,26-35,Ningxia,Qu Zhou Jiang Lang Shan,Natural Scenery,5A,Qu Zhou Shi,Zhejiang,100,2022/11/24,1,262.13,162.13,4.3,No,,,,,Autumn,No,Recommend,Satisfied
6298,Female,58,56+,Jilin,Wu Zhen,Ancient Town,5A,Jia Xing Shi,Zhejiang,150,2024/1/25,6.2,436.31,286.31,4.1,No,,,,,Winter,Yes,Recommend,Satisfied
3411,Female,24,18-25,Sichuan,Zhu Jia Jiao Gu Zhen,Ancient Town,4A,Shanghai,Shanghai,60,2024/6/22,3,528.65,468.65,4.4,Yes,6710,4,"Zi Bo Zhou Cun Gu Shang Cheng ,  Yan Dang Shan ,  Da Tong Huo Shan Qun",Gao Tie + Da Ba,Summer,Yes,Recommend,Satisfied
6495,Female,26,26-35,Zhejiang,Tian Tan Gong Yuan,Historical Culture,5A,Beijing,Beijing,15,2024/1/2,7,362.31,347.31,4.2,No,,,,,Winter,Yes,Recommend,Satisfied
5978,Male,32,26-35,Zhejiang,En Shi Da Xia Gu,Natural Scenery,5A,En Shi Zhou,Hubei,170,2025/4/30,5.2,430.51,260.51,5,No,,,,,Chun Ji,No,Highly Recommend,Very Satisfied
9350,Female,23,18-25,Guangxi,Ying Hu,Natural Scenery,4A,An Kang Shi,Shaanxi,70,2023/12/22,1.5,166.46,96.46,4.8,No,,,,,Winter,No,Highly Recommend,Very Satisfied
9512,Female,43,36-45,Guangdong,Wei Zhou Dao,Natural Scenery,5A,Bei Hai Shi,Guangxi,98,2023/3/8,7.7,471.63,373.63,4.6,No,,,,,Chun Ji,No,Highly Recommend,Very Satisfied
2328,Male,19,18-25,Heilongjiang,Fa Men Si,Religious Culture,5A,Bao Ji Shi,Shaanxi,100,2023/7/1,5.4,100,0,4.6,No,,,,,Summer,Yes,Highly Recommend,Very Satisfied
5699,Female,65,56+,Sichuan,Shang Hai Zhang Feng Hai Yang Shi Jie,Shui Zu Guan,4A,Shanghai,Shanghai,180,2024/6/23,6.8,213.58,33.58,5,No,,,,,Summer,Yes,Highly Recommend,Very Satisfied
5425,Male,45,36-45,Fujian,Yue Lu Shan,Natural Culture,5A,Chang Sha Shi,Hunan,0,2024/11/21,3.2,396.08,396.08,4.7,No,,,,,Autumn,No,Highly Recommend,Very Satisfied
3348,Female,26,26-35,Inner Mongolia,Yan Di Ling,Historical Culture,5A,Zhu Zhou Shi,Hunan,60,2024/4/5,1.1,433.6,373.6,4.3,Yes,1669,1,"Ba Li He ,  Tai Yang Dao ,  Bai Yun Shan ,  Qian Fo Shan ,  Gu Lang Yu",Kong Tiao Da Ba,Chun Ji,No,Recommend,Satisfied
9851,Female,44,36-45,Liaoning,Hang Zhou Xi Hu,Natural Scenery,5A,Hang Zhou Shi,Zhejiang,0,2024/10/4,2,0,0,5,No,,,,,Autumn,Yes,Highly Recommend,Very Satisfied
1919,Male,36,36-45,Hainan,Shang Hai Di Shi Ni Le Yuan,Theme Park,5A,Shanghai,Shanghai,399,2024/9/29,3.3,399,0,4.9,Yes,6013,6,"Chang Jia Zhuang Yuan ,  Yuan Tou Zhu ,  Cai Shi Ji ,  Po Yang Hu",Gao Tie + Da Ba,Autumn,Yes,Highly Recommend,Very Satisfied
5060,Male,44,36-45,Hebei,Wu Xi Ying Shi Ji Di,Theme Park,5A,Wu Xi Shi,Jiangsu,150,2024/6/4,6.9,220.35,70.35,5,No,,,,,Summer,No,Highly Recommend,Very Satisfied
7344,Female,35,26-35,Henan,Yang Shuo Xi Jie,Ancient Town,4A,Gui Lin Shi,Guangxi,0,2022/9/3,3.6,353.03,353.03,3.7,Yes,1652,6,"Gui Lin Li Jiang ,  Wu Zhou Qi Lou Cheng ,  Qing Dao Hai Bin Feng Jing Qu ,  Long Yan Guan Zhi Shan ,  Teng Wang Ge",Gao Tie + Da Ba,Autumn,Yes,Recommend,Satisfied
4116,Female,49,46-55,Guizhou,San He Gu Zhen,Ancient Town,5A,He Fei Shi,Anhui,0,2023/1/12,4.2,62.13,62.13,4.5,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
6627,Male,40,36-45,Liaoning,Teng Chong Re Hai,Zi Ran Qi Guan,5A,Bao Shan Shi,Yunnan,78,2024/12/16,3.8,108.39,30.39,4.4,No,,,,,Winter,No,Recommend,Satisfied
8787,Male,30,26-35,Tibet,Qing Ming Shang He Yuan,Theme Park,5A,Kai Feng Shi,Henan,120,2024/10/25,2.2,599.8,479.8,4.6,No,,,,,Autumn,Yes,Highly Recommend,Very Satisfied
2253,Male,49,46-55,Gansu,Xiao Lang Di,Shui Li Gong Cheng,4A,Luo Yang Shi,Henan,40,2023/8/16,5.2,280.63,240.63,3.9,No,,,,,Summer,No,Recommend,Satisfied
4352,Female,54,46-55,Yunnan,Dong Guan Ke Yuan,Historical Architecture,4A,Dong Guan Shi,Guangdong,8,2022/12/3,5.4,455.67,447.67,4.3,No,,,,,Winter,Yes,Recommend,Satisfied
952,Male,57,56+,Shanghai,Qing Cheng Shan,Religious Culture,5A,Cheng Du Shi,Sichuan,90,2023/10/15,4.4,234.04,144.04,4.9,No,,,,,Autumn,Yes,Highly Recommend,Very Satisfied
3399,Female,46,46-55,Gansu,Heng Dian Ying Shi Cheng,Theme Park,5A,Jin Hua Shi,Zhejiang,310,2023/4/30,1.8,310,0,4.7,No,,,,,Chun Ji,Yes,Highly Recommend,Very Satisfied
6389,Male,31,26-35,Hebei,Lang Fang Tian Xia Di Yi Cheng,Theme Park,4A,Lang Fang Shi,Hebei,80,2024/5/5,5.7,80,0,4.5,No,,,,,Chun Ji,Yes,Highly Recommend,Very Satisfied
8273,Male,24,18-25,Xinjiang,Shu Nan Zhu Hai,Natural Scenery,4A,Yi Bin Shi,Sichuan,100,2023/12/13,6.2,100,0,4.1,No,,,,,Winter,No,Recommend,Satisfied
6912,Male,40,36-45,Hebei,Fang Te Huan Le Shi Jie,Theme Park,5A,Wu Hu Shi,Anhui,280,2022/6/29,6.8,280,0,4.8,No,,,,,Summer,No,Highly Recommend,Very Satisfied
407,Male,24,18-25,Hainan,He Chi Ba Ma Chang Shou Cun,Min Su Wen Hua,4A,He Chi Shi,Guangxi,0,2024/11/13,5.8,0,0,4,No,,,,,Autumn,No,Recommend,Satisfied
4111,Female,32,26-35,Hebei,E Zhou Liang Zi Hu,Natural Scenery,4A,E Zhou Shi,Hubei,0,2023/7/21,6.1,82.37,82.37,4.7,No,,,,,Summer,No,Highly Recommend,Very Satisfied
4577,Male,24,18-25,Jiangsu,Dan Xia Shan,Natural Scenery,5A,Shao Guan Shi,Guangdong,100,2024/8/30,6.3,100,0,5,Yes,2408,5,"Bei Hai Yin Tan ,  Si Ping Zhan Yi Ji Nian Guan ,  Zhang Zhou Dong Shan Dao ,  Zhan Jiang Hu Guang Yan ,  Shou Xi Hu ,  Tian Ya Hai Jiao",Kong Tiao Da Ba,Summer,No,Highly Recommend,Very Satisfied
4758,Male,23,18-25,Guizhou,Zhong Nan Shan,Natural Culture,4A,Xi An Shi,Shaanxi,65,2023/3/18,6.4,423.06,358.06,3.7,Yes,640,4,"Li Jiang Gu Cheng ,  San Ya Ya Long Wan ,  Xu Zhou Yun Long Hu ,  De Hang Da Xia Gu ,  Tong Tian Yan ,  Qian Jiang Cao Yu Gong Yuan",Fei Ji + Da Ba,Chun Ji,Yes,Recommend,Satisfied
3350,Male,48,46-55,Guizhou,San Ming Tai Ning Da Jin Hu,Natural Scenery,5A,San Ming Shi,Fujian,80,2022/7/2,7.5,125.22,45.22,4.1,No,,,,,Summer,Yes,Recommend,Satisfied
2267,Male,67,56+,Gansu,Qi Kou Gu Zhen,Ancient Town,4A,Lv Liang Shi,Shanxi,0,2024/9/5,1.9,0,0,4.5,No,,,,,Autumn,No,Highly Recommend,Very Satisfied
689,Male,66,56+,Jiangsu,Xian Nv Hu,Natural Scenery,4A,Xin Yu Shi,Jiangxi,90,2024/10/12,2.3,400.39,310.39,4.4,No,,,,,Autumn,Yes,Recommend,Satisfied
2120,Male,68,56+,Beijing,Wa Huang Gong,Religious Culture,5A,Han Dan Shi,Hebei,70,2023/11/14,5.2,70,0,4.6,No,,,,,Autumn,No,Highly Recommend,Very Satisfied
8899,Female,65,56+,Heilongjiang,Shang Hai Di Shi Ni Le Yuan,Theme Park,5A,Shanghai,Shanghai,399,2024/1/26,3.4,399,0,4.9,Yes,2568,7,"Ya Lu Jiang Duan Qiao ,  Ming Huang Ling ,  Hu Nan Sheng Bo Wu Guan ,  Fu Shun He Tu A La Cheng ,  Du Jiang Yan ,  Xia Men Yuan Lin Zhi Wu Yuan",Gao Tie + Da Ba,Winter,Yes,Highly Recommend,Very Satisfied
7709,Male,55,46-55,Shandong,Wu Xi Ying Shi Ji Di,Theme Park,5A,Wu Xi Shi,Jiangsu,150,2024/3/1,6.7,150,0,4.7,Yes,6704,2,"Dong Jiang Hu ,  Da Li Gu Cheng ,  Tai Zhou Shen Xian Ju",Gao Tie + Da Ba,Chun Ji,No,Highly Recommend,Very Satisfied
9820,Female,60,56+,Taiwan,Fu Jian Tu Lou,Historical Architecture,5A,Long Yan Shi,Fujian,100,2025/3/2,6.6,100,0,4,No,,,,,Chun Ji,Yes,Recommend,Satisfied
4073,Female,20,18-25,Hainan,Ning Bo Tian Yi Ge,Historical Architecture,4A,Ning Bo Shi,Zhejiang,30,2024/3/25,4,187.49,157.49,4.6,No,,,,,Chun Ji,No,Highly Recommend,Very Satisfied
2764,Female,28,26-35,Shaanxi,Zha Long Zi Ran Bao Hu Qu,Natural Scenery,4A,Qi Qi Ha Er Shi,Heilongjiang,65,2022/7/27,5.2,65,0,4.7,No,,,,,Summer,No,Highly Recommend,Very Satisfied
2579,Female,37,36-45,Hubei,Tang Shan Nan Hu,Cheng Shi Gong Yuan,4A,Tang Shan Shi,Hebei,0,2023/9/9,4.5,157.61,157.61,4.7,No,,,,,Autumn,Yes,Highly Recommend,Very Satisfied
7324,Male,53,46-55,Xinjiang,Yuan Tou Zhu,Natural Scenery,5A,Wu Xi Shi,Jiangsu,90,2025/4/26,4.8,538.95,448.95,3.9,No,,,,,Chun Ji,Yes,Recommend,Satisfied
9774,Female,48,46-55,Xinjiang,Shang Hai Di Shi Ni Le Yuan,Theme Park,5A,Shanghai,Shanghai,399,2024/3/19,5.2,415.41,16.41,4.7,No,,,,,Chun Ji,No,Highly Recommend,Very Satisfied
4610,Female,63,56+,Shaanxi,Shan Hai Guan,Historical Culture,5A,Qin Huang Dao Shi,Hebei,50,2023/10/8,7.9,265.9,215.9,4.1,Yes,7598,2,"Pu Tian Jiu Li Hu ,  Nan Chang Ba Yi Qi Yi Ji Nian Guan ,  Song Hua Hu",Gao Tie + Da Ba,Autumn,Yes,Recommend,Satisfied
3395,Female,30,26-35,Hong Kong,Yang Shuo Xi Jie,Ancient Town,4A,Gui Lin Shi,Guangxi,0,2023/11/20,7.2,95.49,95.49,4,Yes,7793,5,"Sui Zhou Yan Di Gu Li ,  Tong Tian Yan ,  Ling Shan Da Fu ,  Cheng Du Da Xiong Mao Fan Yu Ji Di",Fei Ji + Da Ba,Autumn,No,Recommend,Satisfied
3268,Female,33,26-35,Guangxi,Zhong Guo Xue Xiang,Natural Scenery,4A,Mu Dan Jiang Shi,Heilongjiang,120,2024/3/16,3.2,120,0,4.8,No,,,,,Chun Ji,Yes,Highly Recommend,Very Satisfied
9836,Male,50,46-55,Yunnan,Wu Gong Shan,Natural Scenery,5A,Ping Xiang Shi,Jiangxi,70,2024/5/5,1.6,219.75,149.75,5,No,,,,,Chun Ji,Yes,Highly Recommend,Very Satisfied
2280,Male,33,26-35,Anhui,Qing Dao Pi Jiu Bo Wu Guan,Gong Ye Lv You,4A,Qing Dao Shi,Shandong,60,2022/10/1,2.1,60,0,4.5,No,,,,,Autumn,Yes,Highly Recommend,Very Satisfied
7390,Male,24,18-25,Hubei,Bei Hai Yin Tan,Natural Scenery,4A,Bei Hai Shi,Guangxi,0,2024/7/30,3.9,0,0,4.3,Yes,2280,5,"Hai Kou Qi Lou Lao Jie ,  Pu Tuo Shan ,  Xia Men Ceng Cuo An ,  Shang Hai Bo Wu Guan",Kong Tiao Da Ba,Summer,No,Recommend,Satisfied
4911,Female,59,56+,Shaanxi,Xia Men Yuan Lin Zhi Wu Yuan,Botanical Garden,4A,Xia Men Shi,Fujian,40,2024/10/31,5.2,40,0,4.1,No,,,,,Autumn,Yes,Recommend,Satisfied
1112,Female,62,56+,Jiangsu,Su Zhou Hu Qiu,Historical Culture,5A,Su Zhou Shi,Jiangsu,80,2024/6/7,6,485.67,405.67,4.9,No,,,,,Summer,No,Highly Recommend,Very Satisfied
2972,Male,63,56+,Shandong,Nan Xun Gu Zhen,Ancient Town,5A,Hu Zhou Shi,Zhejiang,80,2023/3/26,2.1,80,0,4.3,No,,,,,Chun Ji,Yes,Recommend,Satisfied
5392,Female,51,46-55,Hebei,Cha Ya Shan,Natural Scenery,5A,Zhu Ma Dian Shi,Henan,70,2025/2/13,5,443.58,373.58,5,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
6563,Male,55,46-55,Shanxi,Mei Zhou Ke Tian Xia,Wen Hua Lv You,4A,Mei Zhou Shi,Guangdong,100,2022/8/30,6.9,100,0,4.3,No,,,,,Summer,No,Recommend,Satisfied
3373,Male,58,56+,Henan,Pu Da Cuo Guo Jia Gong Yuan,Natural Scenery,5A,Di Qing Zhou,Yunnan,138,2024/12/6,7.6,609.74,471.74,4.6,Yes,5213,3,"Zhou Zhuang Gu Zhen ,  Yuan Tou Zhu ,  Huang Shan ,  Cha Gan Hu ,  Xiao Lang Di",Kong Tiao Da Ba,Winter,No,Highly Recommend,Very Satisfied
2154,Female,52,46-55,Zhejiang,Xi An Zhong Gu Lou,Historical Architecture,4A,Xi An Shi,Shaanxi,50,2025/2/11,5.4,267.33,217.33,4.5,No,,,,,Winter,Yes,Highly Recommend,Very Satisfied
5621,Male,29,26-35,Taiwan,Qing Cheng Shan,Religious Culture,5A,Cheng Du Shi,Sichuan,90,2022/12/3,4.3,357.56,267.56,4.5,Yes,2873,7,"Gu Bei Shui Zhen ,  Huang Shan ,  Shou Xi Hu ,  Gao Ju Li Yi Zhi ,  Cheng De Bi Shu Shan Zhuang ,  Shen Zhen Dong Bu Hua Qiao Cheng",Kong Tiao Da Ba,Winter,Yes,Highly Recommend,Very Satisfied
5985,Male,64,56+,Shaanxi,Yu Yuan,Historical Architecture,4A,Shanghai,Shanghai,40,2023/10/2,2.7,40,0,4.1,No,,,,,Autumn,Yes,Recommend,Satisfied
2090,Female,55,46-55,Shanghai,Long Men Shi Ku,Historical Culture,5A,Luo Yang Shi,Henan,90,2022/7/25,7,142.22,52.22,4.9,No,,,,,Summer,No,Highly Recommend,Very Satisfied
7267,Male,60,56+,Hainan,E Zhou Liang Zi Hu,Natural Scenery,4A,E Zhou Shi,Hubei,0,2024/10/23,4.3,375.14,375.14,4.7,No,,,,,Autumn,Yes,Highly Recommend,Very Satisfied
2021,Male,69,56+,Hunan,Hu Lu Dao Xing Cheng Gu Cheng,Historical Culture,4A,Hu Lu Dao Shi,Liaoning,50,2023/5/21,1.4,50,0,4.9,No,,,,,Chun Ji,Yes,Highly Recommend,Very Satisfied
3891,Male,37,36-45,Jiangxi,Shao Shan,Revolutionary Site,5A,Xiang Tan Shi,Hunan,60,2023/12/18,5.6,254.51,194.51,4.2,No,,,,,Winter,No,Recommend,Satisfied
810,Male,52,46-55,Jiangxi,Kuan Zhai Xiang Zi,Historical Culture,3A,Cheng Du Shi,Sichuan,0,2022/8/27,3.1,78.95,78.95,4.3,No,,,,,Summer,Yes,Recommend,Satisfied
4279,Female,58,56+,Ningxia,Sha Jia Bang,Revolutionary Site,5A,Su Zhou Shi,Jiangsu,100,2023/8/19,6.2,344.32,244.32,4.9,No,,,,,Summer,Yes,Highly Recommend,Very Satisfied
6457,Male,34,26-35,Fujian,Fang Cheng Gang Shi Wan Da Shan,Natural Scenery,4A,Fang Cheng Gang Shi,Guangxi,60,2022/11/30,2.9,60,0,4.5,Yes,912,6,"Li Shui Yun He Ti Tian ,  Mu Lan Wen Hua Sheng Tai Lv You Qu ,  Du Jiang Yan ,  Shao Lin Si ,  Ning Bo Tian Yi Ge ,  Hui Zhou Xi Hu",Kong Tiao Da Ba,Autumn,No,Highly Recommend,Very Satisfied
1623,Female,23,18-25,Hong Kong,Shao Shan,Revolutionary Site,5A,Xiang Tan Shi,Hunan,60,2023/9/17,2.3,60,0,4.5,No,,,,,Autumn,Yes,Highly Recommend,Very Satisfied
469,Male,68,56+,Guangxi,Qian Shan,Natural Scenery,5A,An Shan Shi,Liaoning,80,2022/6/13,4.3,80,0,4.9,No,,,,,Summer,No,Highly Recommend,Very Satisfied
3701,Male,19,18-25,Sichuan,Si Gu Niang Shan,Natural Scenery,4A,A Ba Zhou,Sichuan,150,2022/10/16,3,448.06,298.06,4.8,Yes,2847,4,"Huang Long ,  Yuan Ming Yuan Yi Zhi Gong Yuan ,  Bai Yun Shan ,  Shang Rao Ji Zhong Ying",Fei Ji + Da Ba,Autumn,Yes,Highly Recommend,Very Satisfied
3546,Female,52,46-55,Guangdong,Xiang Yang Gu Long Zhong,Historical Culture,5A,Xiang Yang Shi,Hubei,87,2023/8/2,4.4,554.39,467.39,4.5,No,,,,,Summer,No,Highly Recommend,Very Satisfied
4039,Female,65,56+,Jilin,Jin Shi Tan,Natural Scenery,5A,Da Lian Shi,Liaoning,120,2024/6/1,2.9,352.97,232.97,4.7,Yes,3592,6,"Xi An Cheng Qiang ,  Rui Jin Gong He Guo Yao Lan ,  Lai Bin Jin Xiu Sheng Tang Shan",Gao Tie + Da Ba,Summer,Yes,Highly Recommend,Very Satisfied
5147,Female,35,26-35,Fujian,Shen Zhen Hua Qiao Cheng,Theme Park,5A,Shen Zhen Shi,Guangdong,230,2024/5/18,2.3,669.43,439.43,4.4,No,,,,,Chun Ji,Yes,Recommend,Satisfied
2518,Female,24,18-25,Henan,Wei Fang Qing Zhou Gu Cheng,Ancient Town,5A,Wei Fang Shi,Shandong,0,2024/4/24,1.6,0,0,4.8,No,,,,,Chun Ji,No,Highly Recommend,Very Satisfied
8759,Male,47,46-55,Hebei,Da Lian Lao Hu Tan Hai Yang Gong Yuan,Theme Park,5A,Da Lian Shi,Liaoning,220,2022/9/4,2.1,309.16,89.16,4.8,No,,,,,Autumn,Yes,Highly Recommend,Very Satisfied
270,Male,43,36-45,Shandong,Hu Lu Dao Xing Cheng Gu Cheng,Historical Culture,4A,Hu Lu Dao Shi,Liaoning,50,2025/1/26,6.1,186.89,136.89,4.4,No,,,,,Winter,Yes,Recommend,Satisfied
8057,Female,60,56+,Sichuan,Wang Jia Da Yuan,Historical Architecture,4A,Jin Zhong Shi,Shanxi,55,2024/12/8,2.1,100.7,45.7,4.7,Yes,830,2,"Shang Hai Huan Qiu Jin Rong Zhong Xin ,  Fang Te Huan Le Shi Jie ,  Yun Nan Min Zu Cun ,  Da Tang Fu Rong Yuan",Kong Tiao Da Ba,Winter,Yes,Highly Recommend,Very Satisfied
9120,Female,48,46-55,Hubei,Fu Zhou San Shan Liang Ta,Historical Culture,4A,Fu Zhou Shi,Fujian,0,2023/10/30,7.7,269.7,269.7,4.7,No,,,,,Autumn,Yes,Highly Recommend,Very Satisfied
2061,Female,59,56+,Guangdong,Shi Jie Gong Yuan,Theme Park,4A,Beijing,Beijing,100,2025/4/20,6.9,497.39,397.39,4.2,No,,,,,Chun Ji,Yes,Recommend,Satisfied
7035,Female,27,26-35,Jiangsu,Mian Shan,Natural Culture,5A,Jin Zhong Shi,Shanxi,110,2023/10/20,1.9,110,0,3.9,Yes,2275,6,"Ben Xi Shui Dong ,  Ha Er Bin Bing Xue Da Shi Jie ,  Tong Tian Yan ,  Da Xing An Ling Mo He Bei Ji Cun",Fei Ji + Da Ba,Autumn,Yes,Recommend,Satisfied
9052,Male,49,46-55,Ningxia,Nan Chang Ba Yi Qi Yi Ji Nian Guan,Revolutionary Site,4A,Nan Chang Shi,Jiangxi,0,2024/4/4,3.1,0,0,4.4,Yes,4900,7,"Ji Gong Shan ,  Jin Shi Tan ,  San Ming Tai Ning Da Jin Hu ,  Fang Chuan Feng Jing Qu ,  Qu Fu San Kong",Kong Tiao Da Ba,Chun Ji,No,Recommend,Satisfied
6932,Male,49,46-55,Shanxi,Tang Shan Nan Hu,Cheng Shi Gong Yuan,4A,Tang Shan Shi,Hebei,0,2024/1/12,3.5,318.67,318.67,4.4,No,,,,,Winter,Yes,Recommend,Satisfied
5140,Female,58,56+,Hunan,Xi Bai Po,Revolutionary Site,5A,Shi Jia Zhuang Shi,Hebei,0,2024/12/25,1.5,0,0,5,No,,,,,Winter,No,Highly Recommend,Very Satisfied
9760,Female,36,36-45,Shanxi,Yan Cheng Dan Ding He Shi Di,Natural Scenery,4A,Yan Cheng Shi,Jiangsu,45,2023/12/12,6.5,381.99,336.99,4.1,Yes,1354,5,"Qing Dao Hai Bin Feng Jing Qu ,  Fa Men Si ,  Jiu Yi Ba Li Shi Bo Wu Guan ,  Da Qing Tie Ren Ji Nian Guan",Fei Ji + Da Ba,Winter,No,Recommend,Satisfied
9257,Male,52,46-55,Taiwan,Gao Ju Li Yi Zhi,Historical Site,5A,Tong Hua Shi,Jilin,100,2022/9/1,3.7,386.39,286.39,4.9,Yes,2209,1,"Tai Yang Dao ,  Cheng Du Da Xiong Mao Fan Yu Ji Di ,  Chang Jia Zhuang Yuan ,  Zhou Zhuang Gu Zhen ,  Hua Shan Mi Ku",Gao Tie + Da Ba,Autumn,No,Highly Recommend,Very Satisfied
78,Female,36,36-45,Shandong,Sui Zhou Yan Di Gu Li,Historical Culture,4A,Sui Zhou Shi,Hubei,60,2025/3/27,5.8,409.3,349.3,4.5,No,,,,,Chun Ji,No,Highly Recommend,Very Satisfied
4459,Male,23,18-25,Beijing,Da Ming Hu,Natural Scenery,4A,Ji Nan Shi,Shandong,30,2024/1/10,6.9,87.33,57.33,4,No,,,,,Winter,Yes,Recommend,Satisfied
6773,Female,64,56+,Sichuan,Wa Huang Gong,Religious Culture,5A,Han Dan Shi,Hebei,70,2023/1/28,7.6,425.29,355.29,4.4,Yes,6603,7,"Wu Dang Shan ,  Tian Zi Fang ,  Da Yan Ta",Fei Ji + Da Ba,Winter,Yes,Recommend,Satisfied
1100,Female,66,56+,Shandong,Shan Hai Guan,Historical Culture,5A,Qin Huang Dao Shi,Hebei,50,2023/8/29,5.1,405.51,355.51,4.7,No,,,,,Summer,No,Highly Recommend,Very Satisfied
1387,Female,19,18-25,Macau,Hai Kou Qi Lou Lao Jie,Historical Culture,3A,Hai Kou Shi,Hainan,0,2022/9/17,3.7,0,0,4.1,Yes,4001,2,"Zhang Jia Kou Da Jing Men ,  Da Jue Shan ,  Qian Shan ,  Song Hua Hu",Kong Tiao Da Ba,Autumn,Yes,Recommend,Satisfied
